points,value
28528,57527
28529,57527.1
28530,57527.1
28531,57527.2
28532,57527.3
28533,57527.3
28534,57527.4
28535,57527.5
28536,57527.6
28537,57527.6
28538,57527.7
28539,57527.8
28540,57527.8
28541,57527.9
28542,57528
28543,57528
28544,57528.1
28545,57528.2
28546,57528.3
28547,57528.3
28548,57528.4
28549,57528.5
28550,57528.5
28551,57528.6
28552,57528.7
28553,57528.7
28554,57528.8
28555,57528.9
28556,57529
28557,57529
28558,57529.1
28559,57529.2
28560,57529.2
28561,57529.3
28562,57529.4
28563,57529.4
28564,57529.5
28565,57529.6
28566,57529.7
28567,57529.7
28568,57529.8
28569,57529.9
28570,57529.9
28571,57530
28572,57530.1
28573,57530.1
28574,57530.2
28575,57530.3
28576,57530.4
28577,57530.4
28578,57530.5
28579,57530.6
28580,57530.6
28581,57530.7
28582,57530.8
28583,57530.9
28584,57530.9
28585,57531
28586,57531.1
28587,57531.1
28588,57531.2
28589,57531.3
28590,57531.3
28591,57531.4
28592,57531.5
28593,57531.6
28594,57531.6
28595,57531.7
28596,57531.8
28597,57531.8
28598,57531.9
28599,57532
28600,57532
28601,57532.1
28602,57532.2
28603,57532.3
28604,57532.3
28605,57532.4
28606,57532.5
28607,57532.5
28608,57532.6
28609,57532.7
28610,57532.7
28611,57532.8
28612,57532.9
28613,57533
28614,57533
28615,57533.1
28616,57533.2
28617,57533.2
28618,57533.3
28619,57533.4
28620,57533.5
28621,57533.5
28622,57533.6
28623,57533.7
28624,57533.7
28625,57533.8
28626,57533.9
28627,57533.9
28628,57534
28629,57534.1
28630,57534.2
28631,57534.2
28632,57534.3
28633,57534.4
28634,57534.4
28635,57534.5
28636,57534.6
28637,57534.6
28638,57534.7
28639,57534.8
28640,57534.9
28641,57534.9
28642,57535
28643,57535.1
28644,57535.1
28645,57535.2
28646,57535.3
28647,57535.4
28648,57535.4
28649,57535.5
28650,57535.6
28651,57535.6
28652,57535.7
28653,57535.8
28654,57535.8
28655,57535.9
28656,57536
28657,57536.1
28658,57536.1
28659,57536.2
28660,57536.3
28661,57536.3
28662,57536.4
28663,57536.5
28664,57536.6
28665,57536.6
28666,57536.7
28667,57536.8
28668,57536.8
28669,57536.9
28670,57537
28671,57537
28672,57537.1
28673,57537.2
28674,57537.3
28675,57537.3
28676,57537.4
28677,57537.5
28678,57537.5
28679,57537.6
28680,57537.7
28681,57537.8
28682,57537.8
28683,57537.9
28684,57538
28685,57538
28686,57538.1
28687,57538.2
28688,57538.2
28689,57538.3
28690,57538.4
28691,57538.5
28692,57538.5
28693,57538.6
28694,57538.7
28695,57538.7
28696,57538.8
28697,57538.9
28698,57539
28699,57539
28700,57539.1
28701,57539.2
28702,57539.2
28703,57539.3
28704,57539.4
28705,57539.4
28706,57539.5
28707,57539.6
28708,57539.7
28709,57539.7
28710,57539.8
28711,57539.9
28712,57539.9
28713,57540
28714,57540.1
28715,57540.2
28716,57540.2
28717,57540.3
28718,57540.4
28719,57540.4
28720,57540.5
28721,57540.6
28722,57540.7
28723,57540.7
28724,57540.8
28725,57540.9
28726,57540.9
28727,57541
28728,57541.1
28729,57541.1
28730,57541.2
28731,57541.3
28732,57541.4
28733,57541.4
28734,57541.5
28735,57541.6
28736,57541.6
28737,57541.7
28738,57541.8
28739,57541.9
28740,57541.9
28741,57542
28742,57542.1
28743,57542.1
28744,57542.2
28745,57542.3
28746,57542.4
28747,57542.4
28748,57542.5
28749,57542.6
28750,57542.6
28751,57542.7
28752,57542.8
28753,57542.9
28754,57542.9
28755,57543
28756,57543.1
28757,57543.1
28758,57543.2
28759,57543.3
28760,57543.3
28761,57543.4
28762,57543.5
28763,57543.6
28764,57543.6
28765,57543.7
28766,57543.8
28767,57543.8
28768,57543.9
28769,57544
28770,57544.1
28771,57544.1
28772,57544.2
28773,57544.3
28774,57544.3
28775,57544.4
28776,57544.5
28777,57544.6
28778,57544.6
28779,57544.7
28780,57544.8
28781,57544.8
28782,57544.9
28783,57545
28784,57545.1
28785,57545.1
28786,57545.2
28787,57545.3
28788,57545.3
28789,57545.4
28790,57545.5
28791,57545.6
28792,57545.6
28793,57545.7
28794,57545.8
28795,57545.8
28796,57545.9
28797,57546
28798,57546.1
28799,57546.1
28800,57546.2
28801,57546.3
28802,57546.3
28803,57546.4
28804,57546.5
28805,57546.6
28806,57546.6
28807,57546.7
28808,57546.8
28809,57546.8
28810,57546.9
28811,57547
28812,57547.1
28813,57547.1
28814,57547.2
28815,57547.3
28816,57547.3
28817,57547.4
28818,57547.5
28819,57547.6
28820,57547.6
28821,57547.7
28822,57547.8
28823,57547.8
28824,57547.9
28825,57548
28826,57548.1
28827,57548.1
28828,57548.2
28829,57548.3
28830,57548.3
28831,57548.4
28832,57548.5
28833,57548.6
28834,57548.6
28835,57548.7
28836,57548.8
28837,57548.8
28838,57548.9
28839,57549
28840,57549.1
28841,57549.1
28842,57549.2
28843,57549.3
28844,57549.3
28845,57549.4
28846,57549.5
28847,57549.6
28848,57549.6
28849,57549.7
28850,57549.8
28851,57549.8
28852,57549.9
28853,57550
28854,57550.1
28855,57550.1
28856,57550.2
28857,57550.3
28858,57550.3
28859,57550.4
28860,57550.5
28861,57550.6
28862,57550.6
28863,57550.7
28864,57550.8
28865,57550.8
28866,57550.9
28867,57551
28868,57551.1
28869,57551.1
28870,57551.2
28871,57551.3
28872,57551.3
28873,57551.4
28874,57551.5
28875,57551.6
28876,57551.6
28877,57551.7
28878,57551.8
28879,57551.8
28880,57551.9
28881,57552
28882,57552.1
28883,57552.1
28884,57552.2
28885,57552.3
28886,57552.3
28887,57552.4
28888,57552.5
28889,57552.6
28890,57552.6
28891,57552.7
28892,57552.8
28893,57552.8
28894,57552.9
28895,57553
28896,57553.1
28897,57553.1
28898,57553.2
28899,57553.3
28900,57553.3
28901,57553.4
28902,57553.5
28903,57553.6
28904,57553.6
28905,57553.7
28906,57553.8
28907,57553.9
28908,57553.9
28909,57554
28910,57554.1
28911,57554.1
28912,57554.2
28913,57554.3
28914,57554.4
28915,57554.4
28916,57554.5
28917,57554.6
28918,57554.6
28919,57554.7
28920,57554.8
28921,57554.9
28922,57554.9
28923,57555
28924,57555.1
28925,57555.1
28926,57555.2
28927,57555.3
28928,57555.4
28929,57555.4
28930,57555.5
28931,57555.6
28932,57555.6
28933,57555.7
28934,57555.8
28935,57555.9
28936,57555.9
28937,57556
28938,57556.1
28939,57556.2
28940,57556.2
28941,57556.3
28942,57556.4
28943,57556.4
28944,57556.5
28945,57556.6
28946,57556.7
28947,57556.7
28948,57556.8
28949,57556.9
28950,57556.9
28951,57557
28952,57557.1
28953,57557.2
28954,57557.2
28955,57557.3
28956,57557.4
28957,57557.4
28958,57557.5
28959,57557.6
28960,57557.7
28961,57557.7
28962,57557.8
28963,57557.9
28964,57558
28965,57558
28966,57558.1
28967,57558.2
28968,57558.2
28969,57558.3
28970,57558.4
28971,57558.5
28972,57558.5
28973,57558.6
28974,57558.7
28975,57558.7
28976,57558.8
28977,57558.9
28978,57559
28979,57559
28980,57559.1
28981,57559.2
28982,57559.3
28983,57559.3
28984,57559.4
28985,57559.5
28986,57559.5
28987,57559.6
28988,57559.7
28989,57559.8
28990,57559.8
28991,57559.9
28992,57560
28993,57560
28994,57560.1
28995,57560.2
28996,57560.3
28997,57560.3
28998,57560.4
28999,57560.5
29000,57560.6
29001,57560.6
29002,57560.7
29003,57560.8
29004,57560.8
29005,57560.9
29006,57561
29007,57561
29008,57561.1
29009,57561.2
29010,57561.2
29011,57561.3
29012,57561.4
29013,57561.4
29014,57561.5
29015,57561.6
29016,57561.6
29017,57561.7
29018,57561.8
29019,57561.8
29020,57561.9
29021,57562
29022,57562
29023,57562.1
29024,57562.2
29025,57562.2
29026,57562.3
29027,57562.4
29028,57562.4
29029,57562.5
29030,57562.6
29031,57562.6
29032,57562.7
29033,57562.8
29034,57562.8
29035,57562.9
29036,57563
29037,57563
29038,57563.1
29039,57563.2
29040,57563.2
29041,57563.3
29042,57563.4
29043,57563.4
29044,57563.5
29045,57563.6
29046,57563.6
29047,57563.7
29048,57563.8
29049,57563.8
29050,57563.9
29051,57564
29052,57564
29053,57564.1
29054,57564.2
29055,57564.3
29056,57564.3
29057,57564.4
29058,57564.5
29059,57564.5
29060,57564.6
29061,57564.7
29062,57564.7
29063,57564.8
29064,57564.9
29065,57564.9
29066,57565
29067,57565.1
29068,57565.1
29069,57565.2
29070,57565.3
29071,57565.3
29072,57565.4
29073,57565.5
29074,57565.5
29075,57565.6
29076,57565.7
29077,57565.7
29078,57565.8
29079,57565.9
29080,57565.9
29081,57566
29082,57566.1
29083,57566.1
29084,57566.2
29085,57566.3
29086,57566.3
29087,57566.4
29088,57566.5
29089,57566.5
29090,57566.6
29091,57566.7
29092,57566.7
29093,57566.8
29094,57566.9
29095,57566.9
29096,57567
29097,57567.1
29098,57567.2
29099,57567.2
29100,57567.3
29101,57567.4
29102,57567.4
29103,57567.5
29104,57567.6
29105,57567.6
29106,57567.7
29107,57567.8
29108,57567.8
29109,57567.9
29110,57568
29111,57568
29112,57568.1
29113,57568.2
29114,57568.2
29115,57568.3
29116,57568.4
29117,57568.4
29118,57568.5
29119,57568.6
29120,57568.6
29121,57568.7
29122,57568.8
29123,57568.8
29124,57568.9
29125,57569
29126,57569
29127,57569.1
29128,57569.2
29129,57569.2
29130,57569.3
29131,57569.4
29132,57569.5
29133,57569.5
29134,57569.6
29135,57569.7
29136,57569.7
29137,57569.8
29138,57569.9
29139,57569.9
29140,57570
29141,57570.1
29142,57570.1
29143,57570.2
29144,57570.3
29145,57570.3
29146,57570.4
29147,57570.5
29148,57570.5
29149,57570.6
29150,57570.7
29151,57570.7
29152,57570.8
29153,57570.9
29154,57570.9
29155,57571
29156,57571.1
29157,57571.1
29158,57571.2
29159,57571.3
29160,57571.4
29161,57571.4
29162,57571.5
29163,57571.6
29164,57571.6
29165,57571.7
29166,57571.8
29167,57571.8
29168,57571.9
29169,57572
29170,57572
29171,57572.1
29172,57572.2
29173,57572.2
29174,57572.3
29175,57572.4
29176,57572.4
29177,57572.5
29178,57572.6
29179,57572.6
29180,57572.7
29181,57572.8
29182,57572.8
29183,57572.9
29184,57573
29185,57573.1
29186,57573.1
29187,57573.2
29188,57573.3
29189,57573.3
29190,57573.4
29191,57573.5
29192,57573.5
29193,57573.6
29194,57573.7
29195,57573.7
29196,57573.8
29197,57573.9
29198,57573.9
29199,57574
29200,57574.1
29201,57574.1
29202,57574.2
29203,57574.3
29204,57574.3
29205,57574.4
29206,57574.5
29207,57574.5
29208,57574.6
29209,57574.7
29210,57574.8
29211,57574.8
29212,57574.9
29213,57575
29214,57575
29215,57575.1
29216,57575.2
29217,57575.2
29218,57575.3
29219,57575.4
29220,57575.4
29221,57575.5
29222,57575.6
29223,57575.6
29224,57575.7
29225,57575.8
29226,57575.8
29227,57575.9
29228,57576
29229,57576
29230,57576.1
29231,57576.2
29232,57576.3
29233,57576.3
29234,57576.4
29235,57576.5
29236,57576.5
29237,57576.6
29238,57576.7
29239,57576.7
29240,57576.8
29241,57576.9
29242,57576.9
29243,57577
29244,57577.1
29245,57577.1
29246,57577.2
29247,57577.3
29248,57577.3
29249,57577.4
29250,57577.5
29251,57577.6
29252,57577.6
29253,57577.7
29254,57577.8
29255,57577.8
29256,57577.9
29257,57578
29258,57578
29259,57578.1
29260,57578.2
29261,57578.2
29262,57578.3
29263,57578.4
29264,57578.4
29265,57578.5
29266,57578.6
29267,57578.6
29268,57578.7
29269,57578.8
29270,57578.9
29271,57578.9
29272,57579
29273,57579.1
29274,57579.1
29275,57579.2
29276,57579.3
29277,57579.3
29278,57579.4
29279,57579.5
29280,57579.5
29281,57579.6
29282,57579.7
29283,57579.7
29284,57579.8
29285,57579.9
29286,57579.9
29287,57580
29288,57580.1
29289,57580.2
29290,57580.2
29291,57580.3
29292,57580.4
29293,57580.4
29294,57580.5
29295,57580.6
29296,57580.6
29297,57580.7
29298,57580.8
29299,57580.8
29300,57580.9
29301,57581
29302,57581
29303,57581.1
29304,57581.2
29305,57581.3
29306,57581.3
29307,57581.4
29308,57581.5
29309,57581.5
29310,57581.6
29311,57581.7
29312,57581.7
29313,57581.8
29314,57581.9
29315,57581.9
29316,57582
29317,57582.1
29318,57582.1
29319,57582.2
29320,57582.3
29321,57582.4
29322,57582.4
29323,57582.5
29324,57582.6
29325,57582.6
29326,57582.7
29327,57582.8
29328,57582.8
29329,57582.9
29330,57583
29331,57583
29332,57583.1
29333,57583.2
29334,57583.2
29335,57583.3
29336,57583.4
29337,57583.5
29338,57583.5
29339,57583.6
29340,57583.7
29341,57583.7
29342,57583.8
29343,57583.9
29344,57583.9
29345,57584
29346,57584.1
29347,57584.1
29348,57584.2
29349,57584.3
29350,57584.3
29351,57584.4
29352,57584.5
29353,57584.6
29354,57584.6
29355,57584.7
29356,57584.8
29357,57584.8
29358,57584.9
29359,57585
29360,57585
29361,57585.1
29362,57585.2
29363,57585.2
29364,57585.3
29365,57585.4
29366,57585.4
29367,57585.5
29368,57585.6
29369,57585.7
29370,57585.7
29371,57585.8
29372,57585.9
29373,57585.9
29374,57586
29375,57586.1
29376,57586.1
29377,57586.2
29378,57586.3
29379,57586.3
29380,57586.4
29381,57586.5
29382,57586.6
29383,57586.6
29384,57586.7
29385,57586.8
29386,57586.8
29387,57586.9
29388,57587
29389,57587
29390,57587.1
29391,57587.2
29392,57587.2
29393,57587.3
29394,57587.4
29395,57587.5
29396,57587.5
29397,57587.6
29398,57587.7
29399,57587.7
29400,57587.8
29401,57587.9
29402,57587.9
29403,57588
29404,57588.1
29405,57588.1
29406,57588.2
29407,57588.3
29408,57588.3
29409,57588.4
29410,57588.5
29411,57588.6
29412,57588.6
29413,57588.7
29414,57588.8
29415,57588.8
29416,57588.9
29417,57589
29418,57589
29419,57589.1
29420,57589.2
29421,57589.2
29422,57589.3
29423,57589.4
29424,57589.5
29425,57589.5
29426,57589.6
29427,57589.7
29428,57589.7
29429,57589.8
29430,57589.9
29431,57589.9
29432,57590
29433,57590.1
29434,57590.1
29435,57590.2
29436,57590.3
29437,57590.4
29438,57590.4
29439,57590.5
29440,57590.6
29441,57590.6
29442,57590.7
29443,57590.8
29444,57590.8
29445,57590.9
29446,57591
29447,57591.1
29448,57591.1
29449,57591.2
29450,57591.3
29451,57591.3
29452,57591.4
29453,57591.5
29454,57591.5
29455,57591.6
29456,57591.7
29457,57591.7
29458,57591.8
29459,57591.9
29460,57592
29461,57592
29462,57592.1
29463,57592.2
29464,57592.2
29465,57592.3
29466,57592.4
29467,57592.4
29468,57592.5
29469,57592.6
29470,57592.6
29471,57592.7
29472,57592.8
29473,57592.9
29474,57592.9
29475,57593
29476,57593.1
29477,57593.1
29478,57593.2
29479,57593.3
29480,57593.3
29481,57593.4
29482,57593.5
29483,57593.6
29484,57593.6
29485,57593.7
29486,57593.8
29487,57593.8
29488,57593.9
29489,57594
29490,57594
29491,57594.1
29492,57594.2
29493,57594.2
29494,57594.3
29495,57594.4
29496,57594.5
29497,57594.5
29498,57594.6
29499,57594.7
29500,57594.7
29501,57594.8
29502,57594.9
29503,57594.9
29504,57595
29505,57595.1
29506,57595.2
29507,57595.2
29508,57595.3
29509,57595.4
29510,57595.4
29511,57595.5
29512,57595.6
29513,57595.6
29514,57595.7
29515,57595.8
29516,57595.8
29517,57595.9
29518,57596
29519,57596.1
29520,57596.1
29521,57596.2
29522,57596.3
29523,57596.3
29524,57596.4
29525,57596.5
29526,57596.5
29527,57596.6
29528,57596.7
29529,57596.8
29530,57596.8
29531,57596.9
29532,57597
29533,57597
29534,57597.1
29535,57597.2
29536,57597.2
29537,57597.3
29538,57597.4
29539,57597.5
29540,57597.5
29541,57597.6
29542,57597.7
29543,57597.7
29544,57597.8
29545,57597.9
29546,57597.9
29547,57598
29548,57598.1
29549,57598.2
29550,57598.2
29551,57598.3
29552,57598.4
29553,57598.4
29554,57598.5
29555,57598.6
29556,57598.6
29557,57598.7
29558,57598.8
29559,57598.9
29560,57598.9
29561,57599
29562,57599.1
29563,57599.1
29564,57599.2
29565,57599.3
29566,57599.3
29567,57599.4
29568,57599.5
29569,57599.6
29570,57599.6
29571,57599.7
29572,57599.8
29573,57599.8
29574,57599.9
29575,57600
29576,57600
29577,57600.1
29578,57600.2
29579,57600.3
29580,57600.3
29581,57600.4
29582,57600.5
29583,57600.5
29584,57600.6
29585,57600.7
29586,57600.7
29587,57600.8
29588,57600.9
29589,57601
29590,57601
29591,57601.1
29592,57601.2
29593,57601.2
29594,57601.3
29595,57601.4
29596,57601.4
29597,57601.5
29598,57601.6
29599,57601.7
29600,57601.7
29601,57601.8
29602,57601.9
29603,57601.9
29604,57602
29605,57602.1
29606,57602.1
29607,57602.2
29608,57602.3
29609,57602.4
29610,57602.4
29611,57602.5
29612,57602.6
29613,57602.6
29614,57602.7
29615,57602.8
29616,57602.8
29617,57602.9
29618,57603
29619,57603.1
29620,57603.1
29621,57603.2
29622,57603.3
29623,57603.3
29624,57603.4
29625,57603.5
29626,57603.5
29627,57603.6
29628,57603.7
29629,57603.8
29630,57603.8
29631,57603.9
29632,57604
29633,57604
29634,57604.1
29635,57604.2
29636,57604.3
29637,57604.3
29638,57604.4
29639,57604.5
29640,57604.5
29641,57604.6
29642,57604.7
29643,57604.7
29644,57604.8
29645,57604.9
29646,57605
29647,57605
29648,57605.1
29649,57605.2
29650,57605.2
29651,57605.3
29652,57605.4
29653,57605.4
29654,57605.5
29655,57605.6
29656,57605.7
29657,57605.7
29658,57605.8
29659,57605.9
29660,57605.9
29661,57606
29662,57606.1
29663,57606.2
29664,57606.2
29665,57606.3
29666,57606.4
29667,57606.4
29668,57606.5
29669,57606.6
29670,57606.6
29671,57606.7
29672,57606.8
29673,57606.9
29674,57606.9
29675,57607
29676,57607.1
29677,57607.1
29678,57607.2
29679,57607.3
29680,57607.4
29681,57607.4
29682,57607.5
29683,57607.6
29684,57607.6
29685,57607.7
29686,57607.8
29687,57607.8
29688,57607.9
29689,57608
29690,57608.1
29691,57608.1
29692,57608.2
29693,57608.3
29694,57608.3
29695,57608.4
29696,57608.5
29697,57608.6
29698,57608.6
29699,57608.7
29700,57608.8
29701,57608.8
29702,57608.9
29703,57609
29704,57609
29705,57609.1
29706,57609.2
29707,57609.3
29708,57609.3
29709,57609.4
29710,57609.5
29711,57609.5
29712,57609.6
29713,57609.7
29714,57609.8
29715,57609.8
29716,57609.9
29717,57610
29718,57610
29719,57610.1
29720,57610.2
29721,57610.2
29722,57610.3
29723,57610.4
29724,57610.5
29725,57610.5
29726,57610.6
29727,57610.7
29728,57610.7
29729,57610.8
29730,57610.9
29731,57611
29732,57611
29733,57611.1
29734,57611.2
29735,57611.2
29736,57611.3
29737,57611.4
29738,57611.5
29739,57611.5
29740,57611.6
29741,57611.7
29742,57611.7
29743,57611.8
29744,57611.9
29745,57611.9
29746,57612
29747,57612.1
29748,57612.2
29749,57612.2
29750,57612.3
29751,57612.4
29752,57612.4
29753,57612.5
29754,57612.6
29755,57612.7
29756,57612.7
29757,57612.8
29758,57612.9
29759,57612.9
29760,57613
29761,57613.1
29762,57613.2
29763,57613.2
29764,57613.3
29765,57613.4
29766,57613.4
29767,57613.5
29768,57613.6
29769,57613.7
29770,57613.7
29771,57613.8
29772,57613.9
29773,57613.9
29774,57614
29775,57614.1
29776,57614.1
29777,57614.2
29778,57614.3
29779,57614.4
29780,57614.4
29781,57614.5
29782,57614.6
29783,57614.6
29784,57614.7
29785,57614.8
29786,57614.9
29787,57614.9
29788,57615
29789,57615.1
29790,57615.1
29791,57615.2
29792,57615.3
29793,57615.4
29794,57615.4
29795,57615.5
29796,57615.6
29797,57615.6
29798,57615.7
29799,57615.8
29800,57615.9
29801,57615.9
29802,57616
29803,57616.1
29804,57616.1
29805,57616.2
29806,57616.3
29807,57616.4
29808,57616.4
29809,57616.5
29810,57616.6
29811,57616.6
29812,57616.7
29813,57616.8
29814,57616.9
29815,57616.9
29816,57617
29817,57617.1
29818,57617.1
29819,57617.2
29820,57617.3
29821,57617.3
29822,57617.4
29823,57617.5
29824,57617.6
29825,57617.6
29826,57617.7
29827,57617.8
29828,57617.8
29829,57617.9
29830,57618
29831,57618.1
29832,57618.1
29833,57618.2
29834,57618.3
29835,57618.3
29836,57618.4
29837,57618.5
29838,57618.6
29839,57618.6
29840,57618.7
29841,57618.8
29842,57618.8
29843,57618.9
29844,57619
29845,57619.1
29846,57619.1
29847,57619.2
29848,57619.3
29849,57619.3
29850,57619.4
29851,57619.5
29852,57619.6
29853,57619.6
29854,57619.7
29855,57619.8
29856,57619.8
29857,57619.9
29858,57620
29859,57620.1
29860,57620.1
29861,57620.2
29862,57620.3
29863,57620.3
29864,57620.4
29865,57620.5
29866,57620.6
29867,57620.6
29868,57620.7
29869,57620.8
29870,57620.8
29871,57620.9
29872,57621
29873,57621.1
29874,57621.1
29875,57621.2
29876,57621.3
29877,57621.3
29878,57621.4
29879,57621.5
29880,57621.6
29881,57621.6
29882,57621.7
29883,57621.8
29884,57621.8
29885,57621.9
29886,57622
29887,57622.1
29888,57622.1
29889,57622.2
29890,57622.3
29891,57622.4
29892,57622.4
29893,57622.5
29894,57622.6
29895,57622.6
29896,57622.7
29897,57622.8
29898,57622.9
29899,57622.9
29900,57623
29901,57623.1
29902,57623.1
29903,57623.2
29904,57623.3
29905,57623.4
29906,57623.4
29907,57623.5
29908,57623.6
29909,57623.6
29910,57623.7
29911,57623.8
29912,57623.9
29913,57623.9
29914,57624
29915,57624.1
29916,57624.1
29917,57624.2
29918,57624.3
29919,57624.4
29920,57624.4
29921,57624.5
29922,57624.6
29923,57624.6
29924,57624.7
29925,57624.8
29926,57624.9
29927,57624.9
29928,57625
29929,57625.1
29930,57625.1
29931,57625.2
29932,57625.3
29933,57625.4
29934,57625.4
29935,57625.5
29936,57625.6
29937,57625.7
29938,57625.7
29939,57625.8
29940,57625.9
29941,57625.9
29942,57626
29943,57626.1
29944,57626.2
29945,57626.2
29946,57626.3
29947,57626.4
29948,57626.4
29949,57626.5
29950,57626.6
29951,57626.7
29952,57626.7
29953,57626.8
29954,57626.9
29955,57626.9
29956,57627
29957,57627.1
29958,57627.2
29959,57627.2
29960,57627.3
29961,57627.4
29962,57627.4
29963,57627.5
29964,57627.6
29965,57627.7
29966,57627.7
29967,57627.8
29968,57627.9
29969,57628
29970,57628
29971,57628.1
29972,57628.2
29973,57628.2
29974,57628.3
29975,57628.4
29976,57628.5
29977,57628.5
29978,57628.6
29979,57628.7
29980,57628.7
29981,57628.8
29982,57628.9
29983,57629
29984,57629
29985,57629.1
29986,57629.2
29987,57629.3
29988,57629.3
29989,57629.4
29990,57629.5
29991,57629.5
29992,57629.6
29993,57629.7
29994,57629.8
29995,57629.8
29996,57629.9
29997,57630
29998,57630
29999,57630.1
30000,57630.2
30001,57630.3
30002,57630.3
30003,57630.4
30004,57630.5
30005,57630.5
30006,57630.6
30007,57630.7
30008,57630.7
30009,57630.8
30010,57630.9
30011,57630.9
30012,57631
30013,57631.1
30014,57631.1
30015,57631.2
30016,57631.3
30017,57631.3
30018,57631.4
30019,57631.5
30020,57631.5
30021,57631.6
30022,57631.7
30023,57631.7
30024,57631.8
30025,57631.9
30026,57631.9
30027,57632
30028,57632.1
30029,57632.1
30030,57632.2
30031,57632.3
30032,57632.3
30033,57632.4
30034,57632.5
30035,57632.5
30036,57632.6
30037,57632.7
30038,57632.7
30039,57632.8
30040,57632.9
30041,57632.9
30042,57633
30043,57633.1
30044,57633.1
30045,57633.2
30046,57633.3
30047,57633.3
30048,57633.4
30049,57633.5
30050,57633.5
30051,57633.6
30052,57633.7
30053,57633.7
30054,57633.8
30055,57633.9
30056,57633.9
30057,57634
30058,57634.1
30059,57634.1
30060,57634.2
30061,57634.3
30062,57634.3
30063,57634.4
30064,57634.5
30065,57634.5
30066,57634.6
30067,57634.7
30068,57634.7
30069,57634.8
30070,57634.9
30071,57634.9
30072,57635
30073,57635.1
30074,57635.1
30075,57635.2
30076,57635.3
30077,57635.3
30078,57635.4
30079,57635.5
30080,57635.5
30081,57635.6
30082,57635.7
30083,57635.7
30084,57635.8
30085,57635.9
30086,57635.9
30087,57636
30088,57636.1
30089,57636.1
30090,57636.2
30091,57636.3
30092,57636.3
30093,57636.4
30094,57636.5
30095,57636.6
30096,57636.6
30097,57636.7
30098,57636.8
30099,57636.8
30100,57636.9
30101,57637
30102,57637
30103,57637.1
30104,57637.2
30105,57637.2
30106,57637.3
30107,57637.4
30108,57637.4
30109,57637.5
30110,57637.6
30111,57637.6
30112,57637.7
30113,57637.8
30114,57637.8
30115,57637.9
30116,57638
30117,57638
30118,57638.1
30119,57638.2
30120,57638.2
30121,57638.3
30122,57638.4
30123,57638.4
30124,57638.5
30125,57638.6
30126,57638.6
30127,57638.7
30128,57638.8
30129,57638.8
30130,57638.9
30131,57639
30132,57639
30133,57639.1
30134,57639.2
30135,57639.2
30136,57639.3
30137,57639.4
30138,57639.4
30139,57639.5
30140,57639.6
30141,57639.6
30142,57639.7
30143,57639.8
30144,57639.8
30145,57639.9
30146,57640
30147,57640.1
30148,57640.1
30149,57640.2
30150,57640.3
30151,57640.3
30152,57640.4
30153,57640.5
30154,57640.5
30155,57640.6
30156,57640.7
30157,57640.7
30158,57640.8
30159,57640.9
30160,57640.9
30161,57641
30162,57641.1
30163,57641.1
30164,57641.2
30165,57641.3
30166,57641.3
30167,57641.4
30168,57641.5
30169,57641.5
30170,57641.6
30171,57641.7
30172,57641.7
30173,57641.8
30174,57641.9
30175,57641.9
30176,57642
30177,57642.1
30178,57642.1
30179,57642.2
30180,57642.3
30181,57642.3
30182,57642.4
30183,57642.5
30184,57642.6
30185,57642.6
30186,57642.7
30187,57642.8
30188,57642.8
30189,57642.9
30190,57643
30191,57643
30192,57643.1
30193,57643.2
30194,57643.2
30195,57643.3
30196,57643.4
30197,57643.4
30198,57643.5
30199,57643.6
30200,57643.6
30201,57643.7
30202,57643.8
30203,57643.8
30204,57643.9
30205,57644
30206,57644
30207,57644.1
30208,57644.2
30209,57644.2
30210,57644.3
30211,57644.4
30212,57644.4
30213,57644.5
30214,57644.6
30215,57644.7
30216,57644.7
30217,57644.8
30218,57644.9
30219,57644.9
30220,57645
30221,57645.1
30222,57645.1
30223,57645.2
30224,57645.3
30225,57645.3
30226,57645.4
30227,57645.5
30228,57645.5
30229,57645.6
30230,57645.7
30231,57645.7
30232,57645.8
30233,57645.9
30234,57645.9
30235,57646
30236,57646.1
30237,57646.1
30238,57646.2
30239,57646.3
30240,57646.3
30241,57646.4
30242,57646.5
30243,57646.6
30244,57646.6
30245,57646.7
30246,57646.8
30247,57646.8
30248,57646.9
30249,57647
30250,57647
30251,57647.1
30252,57647.2
30253,57647.2
30254,57647.3
30255,57647.4
30256,57647.4
30257,57647.5
30258,57647.6
30259,57647.6
30260,57647.7
30261,57647.8
30262,57647.8
30263,57647.9
30264,57648
30265,57648
30266,57648.1
30267,57648.2
30268,57648.3
30269,57648.3
30270,57648.4
30271,57648.5
30272,57648.5
30273,57648.6
30274,57648.7
30275,57648.7
30276,57648.8
30277,57648.9
30278,57648.9
30279,57649
30280,57649.1
30281,57649.1
30282,57649.2
30283,57649.3
30284,57649.3
30285,57649.4
30286,57649.5
30287,57649.5
30288,57649.6
30289,57649.7
30290,57649.8
30291,57649.8
30292,57649.9
30293,57650
30294,57650
30295,57650.1
30296,57650.2
30297,57650.2
30298,57650.3
30299,57650.4
30300,57650.4
30301,57650.5
30302,57650.6
30303,57650.6
30304,57650.7
30305,57650.8
30306,57650.8
30307,57650.9
30308,57651
30309,57651
30310,57651.1
30311,57651.2
30312,57651.3
30313,57651.3
30314,57651.4
30315,57651.5
30316,57651.5
30317,57651.6
30318,57651.7
30319,57651.7
