step,0,1,2,3,4,5,6,7,8,9,10
515,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
516,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
517,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
518,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
519,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
520,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
521,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
522,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
523,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
524,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
525,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
526,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
527,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
528,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
529,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
530,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
531,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
532,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
533,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
534,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
535,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
536,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
537,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
538,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
539,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
540,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
541,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
542,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
543,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
544,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
545,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
546,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
547,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
548,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
549,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
550,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
551,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
552,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
553,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
554,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
555,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
556,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
557,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
558,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
559,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
560,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
561,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
562,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
563,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
564,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
565,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
566,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
567,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
568,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
569,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
570,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
571,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
572,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
573,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
574,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
575,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
576,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
577,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
578,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
579,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
580,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
581,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
582,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
583,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
584,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
585,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
586,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
587,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
588,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
589,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
590,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
591,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
592,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
593,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
594,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
595,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
596,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
597,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
598,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
599,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
600,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
601,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
602,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
603,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
604,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
605,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
606,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
607,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
608,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
609,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
610,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
611,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
612,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
613,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
614,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
615,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
616,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
617,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
618,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
619,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
620,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
621,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
622,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
623,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
624,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
625,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
626,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
627,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
628,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
629,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
630,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
631,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
632,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
633,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
634,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
635,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
636,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
637,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
638,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
639,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
640,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
641,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
642,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
643,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
644,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
645,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
646,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
647,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
648,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
649,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
650,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
651,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
652,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
653,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
654,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
655,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
656,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
657,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
658,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
659,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
660,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
661,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
662,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
663,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
664,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
665,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
666,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
667,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
668,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
669,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
670,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
671,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
672,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
673,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
674,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
675,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
676,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
677,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
678,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
679,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
680,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
681,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
682,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
683,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
684,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
685,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
686,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
687,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
688,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
689,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
690,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
691,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
692,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
693,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
694,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
695,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
696,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
697,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
698,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
699,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
700,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
701,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
702,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
703,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
704,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
705,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
706,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
707,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
708,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
709,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
710,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
711,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
712,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
713,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
714,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
715,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
716,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
717,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
718,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
719,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
720,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
721,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
722,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
723,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
724,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
725,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
726,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
727,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
728,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
729,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
730,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
731,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
732,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
733,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
734,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
735,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
736,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
737,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
738,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
739,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
740,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
741,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
742,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
743,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
744,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
745,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
746,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
747,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
748,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
749,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
750,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
751,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
752,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
753,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
754,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
755,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
756,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
757,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
758,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
759,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
760,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
761,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
762,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
763,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
764,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
765,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
766,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
767,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
768,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
769,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
770,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
771,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
772,10,3.35214,6.64786,3.35214,3.53996,3.1079,3.35214,3.53996,3.1079,6.8921,3.1079
